Data,Empresa,Categoria,Produto,Quantidade,Quantidade Prevista,Preço,Preço Americanas,Preço Martins,Preço Vila Nova,Preço Recomendado Minimo,Preço Recomendado Medio,Preco AI
12/2/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4011.084936,3687.084936,2.33,2.54,2.55,2.09,2.03,2.39,2.21
12/3/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3876.314272,4081.314272,1.57,1.67,0.79,2.90,0.77,1.79,1.28
12/4/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4205.41085,5017.41085,1.98,1.64,0.90,2.09,0.87,1.54,1.21
12/5/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4115.379965,3924.379965,1.14,1.34,1.39,2.09,1.11,1.61,1.36
12/6/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4171.897182,4308.897182,2.44,1.40,1.69,2.09,1.36,1.73,1.54
12/7/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3939.373237,2988.373237,1.02,2.07,1.69,2.72,0.99,2.16,1.57
12/8/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3946.133445,4160.133445,1.99,2.35,1.69,2.09,1.64,2.04,1.84
12/9/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3844.265287,4582.265287,2.85,2.43,1.19,2.09,1.15,1.90,1.53
12/10/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4207.678907,3304.678907,1.76,1.76,1.69,2.44,1.64,1.96,1.80
12/11/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3933.484148,3508.484148,1.39,1.76,2.23,2.09,1.35,2.03,1.69
12/12/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3960.230417,2977.230417,2.07,1.76,2.17,2.09,1.71,2.01,1.86
12/13/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3782.472115,4373.472115,1.16,1.76,1.69,1.91,1.13,1.79,1.46
12/14/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3785.467551,4634.467551,1.99,1.38,1.69,2.98,1.34,2.02,1.68
12/15/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3718.226656,3995.226656,2.02,1.48,1.54,1.97,1.44,1.66,1.55
12/16/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3970.73997,3187.73997,1.99,1.61,1.73,2.09,1.56,1.81,1.69
12/17/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3970.916674,3509.916674,1.35,2.67,2.33,1.36,1.31,2.12,1.71
12/18/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3879.67189,4473.67189,2.31,1.76,1.69,3.04,1.64,2.16,1.90
12/19/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4150.252962,4752.252962,1.05,1.60,1.69,2.84,1.02,2.04,1.53
12/20/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3957.879409,3028.879409,1.99,2.68,2.55,2.09,1.93,2.44,2.19
12/21/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3914.382977,3929.382977,1.63,1.76,2.44,2.09,1.58,2.10,1.84
12/22/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4176.904916,4839.904916,1.66,0.92,2.12,2.54,0.89,1.86,1.38
12/23/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3858.229147,4706.229147,2.06,1.76,0.84,2.99,0.81,1.86,1.34
12/24/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4023.627263,3517.627263,1.99,2.56,1.69,2.32,1.64,2.19,1.91
12/25/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4017.944199,3075.944199,1.81,1.37,1.69,2.97,1.33,2.01,1.67
12/26/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3907.668082,2952.668082,2.23,1.26,1.69,2.82,1.22,1.92,1.57
12/27/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3995.338444,3742.338444,1.99,2.11,1.90,1.85,1.79,1.95,1.87
12/28/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4026.12575,4645.12575,2.32,1.76,2.51,2.66,1.71,2.31,2.01
12/29/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3870.518027,4078.518027,1.74,1.47,1.69,1.51,1.43,1.56,1.49
12/30/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3828.196119,3551.196119,1.99,1.76,2.11,3.02,1.71,2.30,2.00
12/31/20,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4079.049801,3139.049801,2.64,1.76,1.50,2.21,1.46,1.82,1.64
1/1/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3924.039838,3577.039838,1.99,1.03,1.69,2.23,1.00,1.65,1.32
1/2/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3949.237113,4094.237113,1.99,0.96,0.74,2.09,0.72,1.26,0.99
1/3/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3710.484016,3255.484016,1.93,1.74,1.93,2.09,1.69,1.92,1.80
1/4/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3941.071396,3740.071396,2.74,1.05,2.68,1.50,1.02,1.74,1.38
1/5/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3960.187572,4566.187572,1.99,1.77,2.68,2.78,1.72,2.41,2.06
1/6/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3979.476634,4052.476634,2.00,1.76,1.69,1.80,1.64,1.75,1.69
1/7/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4099.915282,4188.915282,2.93,2.21,1.69,2.09,1.64,2.00,1.82
1/8/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3770.345001,3177.345001,2.23,1.04,1.69,1.80,1.01,1.51,1.26
1/9/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3931.336303,3300.336303,1.30,1.76,1.69,2.09,1.26,1.85,1.55
1/10/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3814.250334,4642.250334,1.91,1.96,1.71,3.06,1.66,2.24,1.95
1/11/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3796.143571,3048.143571,1.94,2.52,1.83,2.95,1.78,2.43,2.10
1/12/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3949.07712,3404.07712,2.94,1.76,1.30,3.02,1.26,2.03,1.64
1/13/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3798.131241,3461.131241,1.84,1.66,1.48,2.09,1.44,1.74,1.59
1/14/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4114.946808,4350.946808,1.08,2.35,1.93,2.29,1.05,2.19,1.62
1/15/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3764.236158,3147.236158,1.99,2.48,1.72,2.61,1.67,2.27,1.97
1/16/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4155.893285,4904.893285,1.15,2.71,1.36,1.57,1.12,1.88,1.50
1/17/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3958.076262,3772.076262,1.99,1.76,2.55,2.09,1.71,2.13,1.92
1/18/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4173.694186,3213.694186,2.72,1.75,1.69,1.34,1.30,1.59,1.45
1/19/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4149.105238,3506.105238,2.81,0.91,1.69,1.52,0.88,1.37,1.13
1/20/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3713.139889,3139.139889,1.53,1.23,0.71,1.31,0.69,1.08,0.89
1/21/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3971.702184,4940.702184,1.99,1.76,1.41,2.09,1.37,1.75,1.56
1/22/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4158.976325,4257.976325,1.99,1.58,1.69,1.19,1.15,1.49,1.32
1/23/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4047.131804,3962.131804,1.99,2.25,2.68,2.84,1.93,2.59,2.26
1/24/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4003.907868,3407.907868,1.99,2.22,2.23,2.36,1.93,2.27,2.10
1/25/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,3793.786762,3681.786762,2.76,1.76,1.16,2.52,1.13,1.81,1.47
1/26/21,UNILEVER PERFUMARIA,SABONETE EM BARRA,349999,4016.3425,3908.3425,2.16,2.76,0.94,1.81,0.91,1.84,1.37
